,Entity,Code,Year,Liver Cancer,Kidney Cancer,Lip and oral cavity cancer,"Tracheal, bronchus, and lung cancer",Larynx Cancer,Gallbladder and biliary tract cancer,Malignant Skin Cancer,Leukemia,Hodgkin Lymphoma,Multiple Myeloma,Other Neoplasms,Breast Cancer,Prostrate Cancer,Thyroid Cancer,Stomach Cancer,Bladder Cancer,Uterine Cancer,Ovarian Cancer,Cervical Cancer,Brain and central nervous system cancer,Non-Hodgkin Lymphoma,Pancreatic Cancer,Esophageal Cancer,Testicular Cancer,Nasopharynx Cancer,Other Pharynx Cancer, Colon and rectum cancer,Non-melanoma skin cancer,Mesothelioma,Total
985,San Marino,SMR,2015,2,1,1,20,1,2,2,5,0,2,1,6,8,1,13,6,0,1,1,4,6,7,1,0,0,0,15,0,1,107
986,San Marino,SMR,2016,2,1,1,20,1,2,2,5,0,2,1,6,8,1,13,6,0,1,1,4,6,7,1,0,0,0,15,0,1,107
987,San Marino,SMR,2017,2,1,1,20,1,2,2,5,0,2,1,7,9,1,13,6,0,1,1,4,6,7,1,0,0,0,15,0,1,109
988,San Marino,SMR,2018,2,2,1,21,1,2,2,5,0,3,1,7,9,1,13,6,0,1,1,4,6,7,1,0,0,0,15,0,1,112
989,San Marino,SMR,2019,2,2,1,21,1,2,2,5,0,3,1,7,9,1,13,6,0,1,1,4,6,8,1,0,0,0,15,0,1,113
990,Serbia,SRB,1990,700,300,325,4602,456,314,238,562,90,143,48,1607,698,60,1508,539,227,382,686,744,296,764,275,38,45,202,2275,128,20,18272
991,Serbia,SRB,1991,709,306,326,4676,458,318,240,562,90,145,48,1635,706,61,1504,543,231,393,690,746,298,795,279,39,45,203,2310,128,20,18504
992,Serbia,SRB,1992,735,322,335,4870,478,329,246,578,91,151,50,1693,727,63,1563,560,239,405,708,762,306,837,292,40,46,208,2391,130,22,19177
993,Serbia,SRB,1993,767,336,343,5056,501,345,252,594,92,156,51,1764,742,66,1621,576,252,417,739,776,312,875,306,40,47,214,2464,132,23,19859
994,Serbia,SRB,1994,801,350,351,5220,522,360,259,614,94,162,52,1839,767,69,1673,594,265,426,774,796,319,912,318,41,49,219,2535,134,24,20539
995,Serbia,SRB,1995,835,365,356,5358,540,376,265,630,96,167,53,1920,798,72,1726,615,277,437,812,806,325,949,329,41,50,223,2617,136,26,21200
996,Serbia,SRB,1996,870,383,363,5530,563,392,271,647,96,172,54,2011,828,75,1786,639,290,450,847,818,333,1001,342,42,51,228,2734,137,27,21980
997,Serbia,SRB,1997,905,405,372,5733,590,409,275,663,96,178,56,2114,853,78,1856,664,304,466,883,829,342,1066,357,42,52,234,2880,138,28,22868
998,Serbia,SRB,1998,883,395,345,5388,544,379,259,616,89,169,55,1951,840,73,1690,636,276,455,784,786,318,1032,333,40,47,219,2737,134,26,21499
999,Serbia,SRB,1999,892,401,344,5395,537,381,262,622,89,170,56,2008,863,76,1667,649,280,468,801,795,317,1052,326,40,47,218,2779,137,28,21700
1000,Serbia,SRB,2000,921,424,356,5629,558,388,269,639,91,175,60,2017,920,77,1705,680,279,472,799,822,334,1087,339,44,50,224,2898,145,30,22432
1001,Serbia,SRB,2001,938,430,344,5641,533,388,270,644,91,178,62,2029,965,78,1665,691,283,476,793,829,339,1121,335,44,49,221,2955,150,30,22572
1002,Serbia,SRB,2002,926,444,344,5800,531,387,272,649,91,181,65,2009,1037,77,1649,712,280,476,772,848,346,1163,337,45,49,222,3054,158,30,22954
1003,Serbia,SRB,2003,946,462,350,6047,538,397,279,669,91,188,69,2078,1102,79,1666,735,290,490,779,878,367,1227,346,46,50,227,3204,165,31,23796
1004,Serbia,SRB,2004,964,483,355,6295,541,406,287,684,90,197,72,2135,1171,81,1676,762,299,506,775,903,383,1291,356,47,51,234,3350,175,32,24601
1005,Serbia,SRB,2005,978,503,362,6534,544,420,299,711,89,206,77,2237,1246,83,1684,794,317,528,793,929,403,1361,368,47,53,241,3514,187,33,25541
1006,Serbia,SRB,2006,984,516,365,6660,535,421,304,723,87,212,80,2247,1301,83,1638,815,322,538,770,944,414,1390,372,46,53,245,3571,193,33,25862
1007,Serbia,SRB,2007,983,528,368,6778,529,421,310,732,84,217,84,2256,1339,84,1604,829,324,545,747,954,425,1416,376,45,53,250,3625,196,33,26135
1008,Serbia,SRB,2008,989,548,374,6975,528,430,318,750,83,226,88,2317,1381,85,1603,848,336,559,751,971,446,1468,385,44,52,255,3753,200,34,26797
1009,Serbia,SRB,2009,971,553,375,7048,518,430,319,751,79,230,90,2340,1370,84,1566,847,344,571,736,984,456,1499,386,44,52,254,3796,198,33,26924
1010,Serbia,SRB,2010,938,556,374,7060,505,422,318,741,76,232,91,2320,1357,83,1507,842,345,576,706,986,458,1513,384,43,51,253,3779,196,33,26745
1011,Serbia,SRB,2011,917,562,374,7122,498,418,319,737,74,235,93,2301,1362,83,1469,851,348,585,686,989,461,1529,384,42,51,254,3779,197,33,26753
1012,Serbia,SRB,2012,897,569,374,7189,488,421,324,737,73,238,96,2335,1393,84,1445,879,357,599,684,985,467,1558,385,41,51,253,3818,204,34,26978
1013,Serbia,SRB,2013,883,578,375,7215,478,417,328,738,71,241,101,2313,1457,84,1416,911,356,606,659,981,473,1581,384,41,51,251,3847,213,33,27082
1014,Serbia,SRB,2014,861,590,382,7318,475,421,332,742,70,247,105,2357,1463,85,1412,932,365,621,658,981,481,1623,386,40,51,252,3902,217,34,27403
1015,Serbia,SRB,2015,831,602,390,7445,480,424,336,740,69,251,107,2381,1457,86,1411,946,371,630,656,982,488,1668,390,41,51,254,3948,219,34,27688
1016,Serbia,SRB,2016,835,592,384,7284,460,415,331,723,66,248,107,2360,1432,85,1359,931,367,632,641,964,480,1652,376,39,50,247,3867,217,32,27176
1017,Serbia,SRB,2017,851,599,386,7300,461,417,331,724,66,248,108,2365,1451,84,1364,938,366,633,636,962,480,1673,375,38,49,247,3904,219,32,27307
1018,Serbia,SRB,2018,869,607,387,7264,458,422,332,728,66,250,109,2389,1482,85,1372,950,369,637,634,962,482,1705,374,39,49,246,3967,224,32,27490
1019,Serbia,SRB,2019,885,615,389,7262,459,423,332,729,66,251,110,2394,1497,85,1375,954,368,639,630,963,483,1734,375,38,48,246,4018,226,32,27626
1020,Slovakia,SVK,1990,279,182,286,2368,236,278,114,320,46,100,16,685,398,38,1065,270,200,228,225,251,177,507,213,21,43,172,1411,61,12,10202
1021,Slovakia,SVK,1991,288,190,284,2336,232,282,115,317,45,101,16,705,401,39,1028,269,206,233,229,256,175,515,216,21,42,177,1440,62,12,10232
1022,Slovakia,SVK,1992,298,198,287,2336,232,282,115,312,44,102,15,702,407,40,1000,268,204,233,223,260,170,521,221,21,41,184,1465,63,12,10256
1023,Slovakia,SVK,1993,308,210,283,2290,226,285,116,308,42,103,15,721,409,40,958,263,208,239,225,263,170,526,222,20,39,188,1485,63,11,10236
1024,Slovakia,SVK,1994,316,228,279,2243,219,285,116,305,41,105,15,730,414,39,913,260,207,241,220,266,174,530,224,20,38,194,1502,61,11,10196
1025,Slovakia,SVK,1995,329,249,286,2284,219,295,120,312,41,110,16,759,431,40,913,265,212,255,223,274,184,546,235,20,38,206,1569,60,12,10503
1026,Slovakia,SVK,1996,334,259,281,2236,210,293,121,309,40,112,15,756,440,39,877,262,207,254,216,277,188,545,236,19,37,212,1593,57,12,10437
1027,Slovakia,SVK,1997,346,278,290,2274,214,310,127,322,40,119,16,812,457,40,895,270,219,264,230,289,204,574,248,19,38,225,1698,53,12,10883
1028,Slovakia,SVK,1998,337,293,298,2292,218,312,130,326,41,123,16,812,472,40,889,272,216,265,225,296,214,590,261,20,38,238,1764,49,13,11060
1029,Slovakia,SVK,1999,337,302,292,2232,212,314,133,327,40,127,16,823,477,40,862,270,217,269,224,300,220,597,263,19,37,241,1793,44,13,11041
1030,Slovakia,SVK,2000,337,308,288,2172,206,305,134,324,39,129,16,797,481,39,828,264,209,272,214,301,222,600,260,20,36,242,1782,39,12,10876
1031,Slovakia,SVK,2001,340,312,285,2095,200,308,137,330,38,132,16,807,479,40,805,263,213,275,219,307,228,606,258,20,35,242,1776,37,12,10815
1032,Slovakia,SVK,2002,339,315,286,2034,197,300,139,330,37,133,16,773,479,39,776,262,205,270,212,312,234,608,258,20,34,244,1747,37,12,10648
1033,Slovakia,SVK,2003,333,318,284,1967,192,297,142,331,37,134,17,758,477,40,751,262,205,268,213,317,240,613,255,21,33,243,1712,38,12,10510
1034,Slovakia,SVK,2004,330,318,274,1910,182,294,144,329,37,134,17,757,476,40,729,261,206,269,217,320,243,618,248,21,32,241,1681,38,12,10378
1035,Slovakia,SVK,2005,336,337,286,1979,189,299,150,337,37,137,17,765,495,40,743,272,208,272,222,331,252,656,258,22,32,255,1733,40,12,10712
1036,Slovakia,SVK,2006,335,345,285,1989,185,298,152,337,37,139,18,775,501,40,730,277,210,276,224,336,257,682,258,22,32,259,1743,42,12,10796
1037,Slovakia,SVK,2007,338,366,294,2089,188,310,157,346,37,143,19,823,519,41,747,291,221,287,238,347,269,731,267,22,32,273,1832,44,13,11284
1038,Slovakia,SVK,2008,332,389,300,2198,189,310,159,347,37,145,19,833,541,40,751,303,218,291,235,354,273,768,274,23,32,288,1915,45,13,11622
1039,Slovakia,SVK,2009,325,410,300,2286,186,320,163,352,36,149,18,890,562,40,764,318,228,304,248,361,283,811,277,23,31,298,2006,48,13,12050
1040,Slovakia,SVK,2010,306,418,297,2313,181,316,164,349,36,150,18,886,582,38,751,328,221,299,240,360,288,822,277,24,30,305,2051,50,13,12113
1041,Slovakia,SVK,2011,300,432,298,2367,181,324,168,356,36,155,18,927,602,38,757,342,229,309,248,364,304,848,281,24,30,313,2133,53,13,12450
1042,Slovakia,SVK,2012,290,443,296,2393,178,326,170,359,35,159,18,947,623,38,751,356,230,316,249,366,318,862,283,24,29,320,2186,57,14,12636
1043,Slovakia,SVK,2013,289,447,292,2409,175,329,173,363,35,162,18,965,639,38,746,366,231,321,250,367,330,869,282,24,29,322,2224,60,14,12769
1044,Slovakia,SVK,2014,288,452,293,2424,175,330,175,366,35,164,18,958,655,38,743,374,229,322,246,368,337,879,285,24,29,323,2251,62,14,12857
1045,Slovakia,SVK,2015,296,463,301,2485,181,342,178,376,35,169,18,980,672,39,767,385,238,316,251,375,347,906,293,25,30,327,2334,64,15,13208
1046,Slovakia,SVK,2016,296,453,289,2426,173,337,175,369,34,168,19,962,667,39,743,380,235,315,245,369,341,896,282,24,29,313,2299,63,14,12955
1047,Slovakia,SVK,2017,301,461,292,2467,175,341,177,373,34,172,19,963,679,40,752,387,237,318,243,373,345,918,286,24,29,311,2348,64,14,13143
1048,Slovakia,SVK,2018,306,465,293,2489,175,347,177,375,34,175,20,970,684,40,755,390,242,322,242,375,348,940,286,24,29,307,2383,65,14,13272
1049,Slovakia,SVK,2019,312,472,296,2529,177,352,179,378,34,179,20,974,694,41,763,396,245,327,240,379,352,964,289,24,29,305,2433,65,14,13462
1050,Slovenia,SVN,1990,74,59,70,853,66,96,63,129,13,49,22,361,197,17,489,107,60,133,83,91,76,201,91,6,10,64,526,10,12,4028
1051,Slovenia,SVN,1991,74,61,69,864,66,96,64,129,12,49,22,363,197,17,481,108,61,126,82,91,77,206,92,5,10,66,541,10,12,4051
1052,Slovenia,SVN,1992,76,63,69,882,65,96,65,130,12,50,22,368,197,17,473,109,61,124,80,92,80,209,92,6,9,67,553,11,12,4090
1053,Slovenia,SVN,1993,79,66,69,908,64,96,66,129,12,52,22,374,197,17,470,109,63,119,78,91,85,210,91,5,9,68,567,11,12,4139
1054,Slovenia,SVN,1994,85,69,69,929,65,95,67,132,12,56,23,378,208,17,465,113,64,120,79,95,88,212,94,5,10,70,583,11,12,4226
1055,Slovenia,SVN,1995,90,73,69,962,65,96,69,133,12,59,24,386,222,17,463,118,66,127,80,99,90,218,96,5,10,73,606,12,11,4351
1056,Slovenia,SVN,1996,98,77,69,975,65,99,72,136,11,62,25,401,233,17,458,122,68,131,80,102,96,231,97,5,10,76,632,13,12,4473
1057,Slovenia,SVN,1997,109,84,70,1013,66,103,73,139,11,66,25,411,248,17,462,128,70,135,80,105,100,243,98,5,10,79,659,14,11,4634
1058,Slovenia,SVN,1998,116,89,69,1039,65,105,75,142,11,69,27,429,261,17,462,131,70,137,78,109,102,249,98,5,10,82,681,16,14,4758
1059,Slovenia,SVN,1999,122,93,67,1048,64,109,76,145,11,71,27,447,271,17,455,134,71,140,79,113,109,255,100,5,10,81,696,16,17,4849
1060,Slovenia,SVN,2000,128,97,65,1053,64,108,77,145,10,74,29,436,281,17,440,135,70,142,76,114,115,262,97,5,9,81,704,17,17,4868
1061,Slovenia,SVN,2001,135,104,67,1095,64,111,82,150,10,78,32,449,297,17,443,141,72,143,75,118,124,278,101,5,9,85,743,18,18,5064
1062,Slovenia,SVN,2002,139,106,65,1097,61,109,83,146,10,79,33,439,305,17,424,143,71,141,72,117,122,279,100,5,9,83,750,19,23,5047
1063,Slovenia,SVN,2003,145,115,65,1153,63,108,87,149,10,81,33,430,317,17,423,147,69,139,70,118,129,288,100,6,9,86,775,19,24,5175
1064,Slovenia,SVN,2004,147,121,63,1141,60,114,89,152,10,83,34,455,323,18,417,149,74,146,72,121,132,300,98,6,8,84,791,21,23,5252
1065,Slovenia,SVN,2005,148,123,61,1104,56,116,89,152,9,85,35,448,330,17,396,151,74,144,68,120,134,304,94,5,8,83,778,22,22,5176
1066,Slovenia,SVN,2006,159,130,64,1165,58,117,93,157,10,88,36,432,352,17,398,156,70,142,65,121,141,324,97,6,8,87,804,24,26,5347
1067,Slovenia,SVN,2007,169,136,65,1178,56,121,96,162,9,90,34,447,366,18,402,163,72,145,65,124,147,342,97,6,8,88,835,25,28,5494
1068,Slovenia,SVN,2008,173,141,64,1181,55,122,98,165,9,92,34,441,380,18,399,168,71,145,63,124,150,356,96,6,7,90,844,27,28,5547
1069,Slovenia,SVN,2009,177,145,63,1170,54,122,100,169,9,96,31,448,393,18,397,171,72,146,64,125,158,367,95,5,7,90,854,28,28,5602
1070,Slovenia,SVN,2010,185,151,64,1194,55,123,103,173,9,99,30,451,407,18,403,178,73,144,64,127,162,382,96,5,7,91,866,30,28,5718
1071,Slovenia,SVN,2011,188,152,63,1181,53,123,104,177,9,98,28,451,413,19,394,176,75,144,64,127,172,384,94,5,7,90,857,30,29,5707
1072,Slovenia,SVN,2012,202,158,64,1214,54,127,107,181,9,101,26,457,427,19,394,181,77,145,65,130,185,395,96,5,7,92,868,31,30,5847
1073,Slovenia,SVN,2013,209,162,64,1214,53,125,107,184,9,103,24,445,435,18,386,183,77,146,64,130,193,394,95,5,7,91,852,31,31,5837
1074,Slovenia,SVN,2014,207,156,59,1159,49,121,103,178,9,101,22,422,435,17,359,177,75,143,61,127,191,378,92,5,7,87,802,30,29,5601
1075,Slovenia,SVN,2015,218,167,61,1229,52,122,109,189,9,106,21,435,461,18,377,188,78,144,63,133,204,399,98,5,7,92,852,32,29,5898
1076,Slovenia,SVN,2016,214,165,61,1212,51,122,108,186,9,107,23,424,474,18,371,189,76,143,61,131,197,394,98,5,7,91,846,33,29,5845
1077,Slovenia,SVN,2017,217,168,62,1237,52,124,109,189,9,110,25,429,492,19,377,194,77,146,62,132,198,403,101,5,7,92,870,35,29,5970
1078,Slovenia,SVN,2018,220,172,63,1255,53,126,111,192,9,113,26,434,508,19,381,198,78,148,62,134,199,413,103,5,7,93,892,36,29,6079
1079,Slovenia,SVN,2019,222,175,64,1269,54,127,112,194,9,115,27,438,523,19,384,202,79,151,62,135,200,422,105,5,7,94,913,38,30,6175
1080,Spain,ESP,1990,2189,1291,1259,16652,2220,1446,518,2715,314,1152,799,6524,5305,284,8486,4060,897,1596,934,1869,2010,3828,2021,57,319,575,10285,593,269,80467
1081,Spain,ESP,1991,2328,1353,1290,17194,2226,1460,542,2752,305,1204,830,6665,5455,291,8313,4161,921,1638,927,1911,2121,3913,2036,56,327,612,10670,583,276,82360
1082,Spain,ESP,1992,2469,1396,1295,17452,2198,1444,563,2744,298,1256,861,6699,5622,294,8024,4226,929,1677,912,1953,2201,3951,2042,58,325,634,10862,586,281,83252
1083,Spain,ESP,1993,2606,1450,1302,17721,2179,1456,581,2754,286,1303,895,6811,5819,297,7846,4287,946,1705,906,2003,2288,4012,2039,56,322,654,11194,585,287,84590
1084,Spain,ESP,1994,2762,1494,1303,17943,2150,1468,606,2786,277,1374,929,6868,6012,300,7681,4350,965,1727,902,2047,2392,4062,2039,55,321,678,11480,581,293,85845
1085,Spain,ESP,1995,2939,1548,1312,18435,2159,1481,633,2827,273,1447,968,6895,6188,304,7576,4427,983,1835,897,2093,2492,4111,2052,54,316,697,11832,580,302,87656
1086,Spain,ESP,1996,3106,1605,1316,18630,2146,1482,657,2874,269,1505,1010,6903,6400,314,7476,4502,1011,1865,887,2141,2592,4181,2066,52,309,704,12174,580,309,89066
1087,Spain,ESP,1997,3248,1640,1307,18377,2083,1473,672,2890,264,1571,1049,6856,6525,317,7251,4563,1018,1889,881,2175,2654,4203,2039,51,301,712,12290,577,309,89185
1088,Spain,ESP,1998,3420,1693,1312,18640,2046,1489,707,2964,259,1639,1102,6888,6713,326,7163,4663,1044,1927,883,2225,2756,4312,2062,49,296,726,12717,587,317,90925
1089,Spain,ESP,1999,3622,1750,1324,18957,2048,1495,729,3014,253,1710,1153,6918,6824,329,7138,4781,1071,1950,886,2272,2887,4464,2093,50,293,742,13165,575,324,92817
1090,Spain,ESP,2000,3746,1783,1308,18570,1968,1467,742,3019,251,1760,1190,6810,6815,331,6844,4792,1068,1960,887,2306,2922,4526,2076,50,283,734,13156,577,329,92270
1091,Spain,ESP,2001,3875,1814,1312,18674,1909,1450,760,3031,243,1787,1226,6782,6861,330,6670,4896,1076,1988,887,2332,2980,4640,2065,51,277,721,13344,581,360,92922
1092,Spain,ESP,2002,4013,1858,1333,19008,1858,1442,783,3058,243,1812,1267,6770,6940,330,6538,5061,1088,2011,900,2377,3033,4784,2053,52,276,704,13689,593,371,94245
1093,Spain,ESP,2003,4094,1930,1350,19609,1817,1437,810,3115,245,1827,1304,6868,6960,338,6520,5227,1118,2025,921,2419,3111,4984,2062,53,273,705,14195,594,373,96284
1094,Spain,ESP,2004,4157,1978,1345,20005,1756,1415,827,3126,244,1845,1337,6805,6963,341,6391,5343,1112,2056,928,2451,3102,5115,2049,53,273,699,14429,600,380,97125
1095,Spain,ESP,2005,4168,2049,1357,20533,1722,1413,858,3167,245,1860,1371,6859,6925,346,6381,5452,1139,1998,953,2498,3118,5328,2053,56,272,700,14836,601,389,98647
1096,Spain,ESP,2006,4198,2113,1351,20992,1677,1400,874,3221,245,1875,1391,6909,6939,355,6355,5535,1165,2055,970,2552,3092,5522,2059,55,266,705,15089,610,398,99968
1097,Spain,ESP,2007,4258,2192,1375,21850,1662,1408,902,3319,248,1912,1429,7060,7017,364,6493,5682,1206,2112,998,2617,3112,5791,2093,57,267,715,15708,632,416,102895
1098,Spain,ESP,2008,4313,2277,1382,22490,1648,1407,926,3425,250,1944,1465,7228,7065,372,6613,5791,1258,2169,1024,2683,3121,6079,2122,58,267,732,16306,638,428,105481
1099,Spain,ESP,2009,4401,2350,1396,22942,1618,1396,943,3513,251,1981,1513,7280,7154,373,6678,5868,1293,2228,1039,2740,3075,6305,2132,58,267,747,16729,646,437,107353
1100,Spain,ESP,2010,4483,2420,1417,23135,1598,1393,967,3607,251,2014,1568,7319,7216,379,6742,5929,1335,2167,1053,2798,3027,6544,2138,60,266,768,17119,658,446,108817
1101,Spain,ESP,2011,4603,2501,1448,23650,1589,1419,987,3743,249,2066,1640,7477,7330,388,6861,6057,1404,2210,1085,2868,3057,6809,2160,60,265,787,17718,682,459,111572
1102,Spain,ESP,2012,4707,2591,1471,24069,1572,1441,1010,3854,248,2111,1709,7529,7391,392,6964,6154,1443,2256,1101,2923,3080,7016,2164,59,264,806,18162,692,470,113649
1103,Spain,ESP,2013,4756,2646,1485,24009,1522,1452,1022,3892,242,2136,1779,7567,7449,394,6926,6132,1482,2280,1113,2951,3071,7110,2155,59,262,821,18208,708,467,114096
1104,Spain,ESP,2014,4816,2717,1504,24220,1499,1482,1044,3942,240,2180,1848,7592,7525,396,6976,6148,1510,2316,1125,2980,3096,7290,2176,58,260,825,18471,717,473,115426
1105,Spain,ESP,2015,4886,2822,1545,24674,1503,1515,1069,4054,239,2211,1936,7771,7611,405,7145,6269,1563,2273,1149,3024,3172,7554,2226,58,261,837,19048,730,480,118030
1106,Spain,ESP,2016,4920,2858,1554,24616,1485,1518,1065,4059,237,2254,2013,7752,7795,405,7094,6315,1558,2301,1143,3039,3167,7623,2231,58,266,838,19083,762,488,118497
1107,Spain,ESP,2017,4923,2880,1560,24640,1495,1529,1076,4089,239,2287,2043,7812,8009,407,7145,6395,1555,2316,1139,3047,3184,7655,2274,58,269,847,19285,777,485,119420
1108,Spain,ESP,2018,4931,2912,1565,24463,1490,1550,1090,4142,240,2324,2084,7974,8175,414,7197,6470,1588,2347,1148,3062,3232,7769,2293,59,272,845,19639,795,482,120552
1109,Spain,ESP,2019,4973,2957,1578,24523,1502,1567,1105,4191,241,2372,2130,8075,8406,419,7241,6580,1609,2378,1149,3083,3275,7900,2330,59,275,851,20011,817,481,122078
1110,Sweden,SWE,1990,380,790,184,3054,81,681,364,697,48,465,109,1663,2304,92,1516,647,260,724,302,574,775,1560,395,15,21,84,2854,70,127,20836
1111,Sweden,SWE,1991,378,797,184,3105,81,676,369,706,47,476,119,1689,2351,93,1472,664,263,731,299,574,804,1595,405,14,20,84,2923,70,127,21116
1112,Sweden,SWE,1992,378,797,177,3107,80,677,371,716,46,488,131,1707,2414,92,1417,672,266,735,298,578,826,1618,410,13,20,84,2959,67,128,21272
1113,Sweden,SWE,1993,380,801,177,3135,79,674,376,721,46,497,144,1717,2459,91,1375,684,267,743,297,576,846,1653,418,12,20,85,2998,64,128,21463
1114,Sweden,SWE,1994,379,794,176,3120,78,656,376,713,45,502,157,1691,2498,89,1305,681,260,740,291,579,846,1624,415,12,20,83,2942,64,127,21263
1115,Sweden,SWE,1995,375,799,172,3210,77,651,383,735,44,511,170,1717,2568,90,1277,701,261,747,291,588,867,1646,420,12,20,84,3000,62,128,21606
1116,Sweden,SWE,1996,360,800,172,3254,76,649,388,741,42,523,182,1738,2651,88,1256,714,263,754,291,594,884,1660,431,12,21,83,3034,63,129,21853
1117,Sweden,SWE,1997,323,805,174,3318,73,640,401,748,41,531,192,1738,2723,86,1238,730,267,771,296,601,893,1654,444,12,22,82,3061,63,129,22056
1118,Sweden,SWE,1998,307,808,179,3369,72,631,412,763,40,533,203,1767,2780,85,1204,742,274,764,298,601,909,1649,450,12,21,84,3108,63,130,22258
1119,Sweden,SWE,1999,298,796,181,3429,72,620,423,769,39,536,208,1785,2809,84,1181,755,277,779,304,606,911,1632,457,11,21,85,3160,63,131,22422
1120,Sweden,SWE,2000,298,783,184,3442,71,603,437,780,38,533,212,1809,2830,83,1136,762,280,774,306,603,903,1603,463,11,20,84,3202,67,136,22453
1121,Sweden,SWE,2001,308,772,187,3495,71,583,456,785,37,538,219,1822,2822,83,1096,769,282,773,306,597,901,1553,473,11,20,85,3256,69,136,22505
1122,Sweden,SWE,2002,324,757,187,3515,71,557,476,797,36,541,224,1845,2815,82,1050,782,281,766,305,597,897,1484,478,12,18,87,3298,71,140,22493
1123,Sweden,SWE,2003,335,753,191,3553,72,535,493,807,35,541,224,1847,2842,80,1008,783,277,759,301,600,886,1453,488,11,18,89,3317,72,138,22508
1124,Sweden,SWE,2004,345,753,198,3637,72,526,511,808,35,540,220,1868,2814,80,979,784,278,746,301,609,872,1447,490,12,18,92,3363,74,140,22612
1125,Sweden,SWE,2005,357,750,199,3655,70,514,532,815,34,545,227,1862,2821,80,938,794,279,732,296,615,849,1435,489,11,18,94,3374,76,142,22603
1126,Sweden,SWE,2006,371,750,203,3709,70,513,553,825,34,553,235,1872,2792,82,915,805,282,738,294,624,841,1447,489,12,18,95,3420,80,140,22762
1127,Sweden,SWE,2007,384,747,203,3753,69,506,571,836,34,557,236,1869,2745,84,891,814,284,734,292,627,834,1457,487,11,18,95,3441,81,142,22802
1128,Sweden,SWE,2008,405,741,205,3794,68,504,586,835,35,560,236,1870,2722,86,864,819,285,725,286,630,823,1467,489,12,18,97,3432,82,141,22817
1129,Sweden,SWE,2009,431,742,207,3855,67,507,599,840,35,569,237,1874,2710,88,851,833,289,720,283,631,826,1494,498,12,18,99,3420,84,143,22962
1130,Sweden,SWE,2010,460,753,211,3913,67,507,609,848,36,582,244,1891,2697,89,834,853,291,701,277,633,824,1533,506,12,17,102,3385,88,148,23111
1131,Sweden,SWE,2011,488,769,217,3998,68,509,611,865,36,582,253,1936,2672,93,826,869,295,671,271,633,838,1588,517,12,17,103,3358,92,152,23339
1132,Sweden,SWE,2012,518,781,220,4023,68,510,615,880,36,591,256,1963,2673,93,812,880,296,653,269,632,847,1643,525,12,17,105,3335,93,153,23499
1133,Sweden,SWE,2013,548,793,221,4063,69,511,618,889,36,596,257,1983,2659,92,804,889,298,641,271,633,847,1697,533,12,17,108,3318,94,156,23653
1134,Sweden,SWE,2014,571,807,224,4118,69,510,622,893,36,606,263,1988,2685,92,790,893,299,640,271,635,849,1752,541,12,18,111,3316,97,161,23869
1135,Sweden,SWE,2015,591,823,231,4161,69,518,631,899,36,618,270,1970,2725,94,786,909,302,638,274,644,852,1807,551,12,18,115,3354,100,161,24159
1136,Sweden,SWE,2016,607,831,236,4183,70,527,636,908,36,627,280,1982,2790,95,789,917,310,641,276,654,866,1855,561,12,18,117,3411,103,163,24501
1137,Sweden,SWE,2017,614,840,240,4254,71,541,635,917,36,638,285,1971,2870,96,803,935,316,662,281,667,877,1932,570,12,18,117,3495,105,166,24964
1138,Sweden,SWE,2018,618,856,239,4302,72,544,643,926,36,650,287,1976,2928,97,814,948,318,673,281,668,891,1958,575,12,18,117,3573,104,165,25289
1139,Sweden,SWE,2019,624,871,239,4337,72,544,649,931,36,663,292,1947,3026,97,820,964,316,681,278,672,899,1976,581,13,18,117,3623,104,166,25556
1140,Switzerland,CHE,1990,244,192,122,3777,159,180,161,633,26,183,150,1953,1647,40,1150,315,159,286,244,226,217,661,473,16,23,53,1513,35,108,14946
1141,Switzerland,CHE,1991,268,209,131,3735,156,185,169,621,27,197,152,1883,1618,42,1109,338,155,301,242,237,235,690,463,17,24,58,1544,37,108,14951
1142,Switzerland,CHE,1992,289,225,136,3632,147,189,176,597,27,209,155,1798,1599,44,1052,352,152,313,235,249,253,706,456,17,26,62,1555,38,108,14797
1143,Switzerland,CHE,1993,311,241,142,3499,138,195,183,572,27,225,158,1727,1586,47,999,368,152,323,228,264,278,723,450,17,27,66,1577,41,108,14672
1144,Switzerland,CHE,1994,340,258,151,3354,132,205,190,556,28,244,163,1611,1567,50,960,390,154,314,212,281,312,746,446,18,29,73,1599,44,108,14535
1145,Switzerland,CHE,1995,404,314,174,3350,128,228,216,527,29,279,170,1646,1561,59,928,457,157,400,223,325,417,870,441,19,33,90,1750,51,109,15355
1146,Switzerland,CHE,1996,439,339,182,3246,120,235,228,499,30,302,174,1610,1541,63,878,481,157,431,220,348,475,911,427,19,35,98,1787,53,118,15446
1147,Switzerland,CHE,1997,465,355,192,3229,115,242,236,482,30,310,178,1608,1515,67,843,490,157,448,214,367,528,953,427,19,36,106,1834,56,124,15626
1148,Switzerland,CHE,1998,485,370,198,3251,112,245,241,473,30,321,182,1580,1516,70,812,501,155,453,211,378,561,987,432,18,38,113,1864,59,129,15785
1149,Switzerland,CHE,1999,498,379,203,3223,108,249,244,471,30,330,188,1570,1526,72,780,503,159,448,208,389,579,1000,434,19,38,117,1875,61,132,15833
